Image_ID,class,confidence,ymin,xmin,ymax,xmax
id_ngdidsmt6o.jpg,Trophozoite,1.0,745,1003,792,1050
id_kthpieuqnz.jpg,Trophozoite,1.0,206,941,306,1057
id_unbxbat1t9.jpg,WBC,1.0,526,995,598,1074
id_6frlu462zt.jpg,WBC,1.0,2632,877,2849,1062
id_du9knnffo5.jpg,Trophozoite,1.0,993,2003,1088,2093
id_087dra2apu.jpg,Trophozoite,1.0,793,3768,869,3834
id_p2nna8p1fj.jpg,WBC,1.0,629,1020,835,1226
id_hxh24buc7k.jpg,Trophozoite,1.0,908,1020,939,1051
id_fe3rxq4495.jpg,Trophozoite,1.0,526,883,566,923
id_qicgns95fp.jpg,Trophozoite,1.0,131,356,160,395
id_vy2vkz5r7x.jpg,Trophozoite,1.0,1522,1284,1617,1384
id_taz7z5iuzk.jpg,WBC,1.0,796,602,845,653
id_kzi63vpn1b.jpg,NEG,1.0,0,0,0,0
id_zg9jc73sf7.jpg,Trophozoite,1.0,153,1377,183,1398
id_ilmjjeqpcy.jpg,Trophozoite,1.0,1326,1744,1411,1813
id_kqm2j94g07.jpg,WBC,1.0,501,619,569,685
id_qicgns95fp.jpg,Trophozoite,1.0,775,485,810,526
id_yinirldwcz.jpg,Trophozoite,1.0,1088,1968,1208,2083
id_0o3fxfendl.jpg,Trophozoite,1.0,43,1176,74,1205
id_c36hkm2atp.jpg,WBC,1.0,185,1474,261,1544
id_4f9wdugdot.jpg,NEG,1.0,0,0,0,0
id_zk5f24dvrh.jpg,WBC,1.0,95,1504,165,1583
id_1d572clvxz.jpg,Trophozoite,1.0,950,711,982,737
id_zk5f24dvrh.jpg,WBC,1.0,312,1315,374,1387
id_15rb0dgq66.jpg,Trophozoite,1.0,592,1101,628,1135
id_g7t9v5jebb.jpg,Trophozoite,1.0,1711,3344,1796,3449
id_du9knnffo5.jpg,Trophozoite,1.0,1083,1733,1215,1849
id_k1h44vf9jo.jpg,Trophozoite,1.0,1712,1268,1818,1368
id_byo00s7ha5.jpg,WBC,1.0,608,2098,793,2257
id_taz7z5iuzk.jpg,WBC,1.0,522,636,586,700
id_zdg96srigj.jpg,Trophozoite,1.0,108,1335,138,1377
id_68ro0e0zk7.jpg,Trophozoite,1.0,2415,1416,2521,1516
id_xu8bnrns68.jpg,Trophozoite,1.0,581,799,618,826
id_4fq8jiwxl0.jpg,Trophozoite,1.0,1881,2859,1976,2933
id_wmytvl7d4d.jpg,Trophozoite,1.0,702,2730,783,2816
id_wtp7vfwf0j.jpg,WBC,1.0,499,1300,569,1366
id_vujxg6hcw6.jpg,Trophozoite,1.0,268,652,298,680
id_w8xnbd5rvm.jpg,Trophozoite,1.0,1675,3023,1786,3129
id_qa70t0m4yc.jpg,Trophozoite,1.0,1207,2646,1288,2741
id_zbnnf2a6el.jpg,Trophozoite,1.0,216,724,249,761
id_1zdxw0y038.jpg,WBC,1.0,488,1434,566,1502
id_0fdars2kkw.jpg,Trophozoite,1.0,800,549,826,581
id_by6e6shi2z.jpg,WBC,1.0,499,846,558,903
id_55a6sf8hbe.jpg,Trophozoite,1.0,859,857,904,893
id_6x0d145kam.jpg,Trophozoite,1.0,2121,699,2200,802
id_unbxbat1t9.jpg,Trophozoite,1.0,965,787,993,823
id_j0zahs4ik5.jpg,Trophozoite,1.0,47,1202,76,1237
id_jbjr0l6hyr.jpg,Trophozoite,1.0,1285,1429,1370,1508
id_rvq534gcxu.jpg,Trophozoite,1.0,2061,1367,2154,1520
id_wh6zyryvik.jpg,Trophozoite,1.0,444,516,486,550
id_ytq3slqkjm.jpg,Trophozoite,1.0,371,1436,403,1461
id_du9knnffo5.jpg,Trophozoite,1.0,111,3361,222,3451
id_15rb0dgq66.jpg,Trophozoite,1.0,227,1538,265,1566
id_906gshebg5.jpg,WBC,1.0,399,829,461,895
id_15rb0dgq66.jpg,Trophozoite,1.0,753,1475,793,1513
id_q18tfhfneh.jpg,WBC,1.0,503,1252,562,1314
id_ytq3slqkjm.jpg,WBC,1.0,352,1146,431,1214
id_syl8z4yeda.jpg,Trophozoite,1.0,710,3471,803,3551
id_q18tfhfneh.jpg,WBC,1.0,49,1339,87,1379
id_nx12u001w3.jpg,Trophozoite,1.0,617,1139,655,1173
id_5i9ydbo42z.jpg,Trophozoite,1.0,1649,587,1749,693
id_15rb0dgq66.jpg,Trophozoite,1.0,940,1430,984,1464
id_6x0d145kam.jpg,Trophozoite,1.0,2368,822,2447,909
id_wc1se79we4.jpg,Trophozoite,1.0,804,1511,835,1542
id_unbxbat1t9.jpg,Trophozoite,1.0,706,681,738,711
id_byo00s7ha5.jpg,WBC,1.0,2785,1353,2996,1570
id_8oi9oz3jlb.jpg,Trophozoite,1.0,132,401,166,435
id_zg9jc73sf7.jpg,Trophozoite,1.0,902,672,934,704
id_15rb0dgq66.jpg,Trophozoite,1.0,598,303,628,337
id_qa70t0m4yc.jpg,Trophozoite,1.0,1485,1111,1570,1185
id_1hbw0l10vq.jpg,Trophozoite,1.0,2347,2644,2467,2735
id_iiqfo1mbei.jpg,Trophozoite,1.0,556,785,601,836
id_i1a2tpzu7g.jpg,WBC,1.0,577,155,639,217
id_15rb0dgq66.jpg,Trophozoite,1.0,477,1228,507,1264
id_e20xnaq5qn.jpg,Trophozoite,1.0,276,861,316,895
id_zdg96srigj.jpg,Trophozoite,1.0,36,1082,74,1122
id_dtffc5i3ry.jpg,WBC,1.0,607,673,656,724
id_wij48tbsif.jpg,Trophozoite,1.0,514,2298,611,2374
id_zg9jc73sf7.jpg,Trophozoite,1.0,777,1042,821,1086
id_zdg96srigj.jpg,Trophozoite,1.0,736,1286,768,1320
id_w8xnbd5rvm.jpg,Trophozoite,1.0,1353,2848,1459,2938
id_h1ok5iazab.jpg,Trophozoite,1.0,2646,3624,2783,3783
id_o0s626fwo8.jpg,Trophozoite,1.0,34,1118,70,1150
id_yzmpc6cgm1.jpg,WBC,1.0,2315,2299,2548,2473
id_beb4eptdn4.jpg,Trophozoite,1.0,511,800,555,834
id_zdg96srigj.jpg,Trophozoite,1.0,323,1763,357,1795
id_ctkvvkc84k.jpg,Trophozoite,1.0,433,980,478,1024
id_qa70t0m4yc.jpg,WBC,1.0,2727,2595,2944,2764
id_087dra2apu.jpg,Trophozoite,1.0,1185,92,1246,199
id_by6e6shi2z.jpg,Trophozoite,1.0,125,1010,157,1048
id_jtsa3ltfpf.jpg,WBC,1.0,191,1744,248,1797
id_ctkvvkc84k.jpg,Trophozoite,1.0,40,806,76,840
id_qicgns95fp.jpg,Trophozoite,1.0,252,446,287,493
id_rdosm01ejg.jpg,Trophozoite,1.0,244,528,280,573
id_i7nitsscaw.jpg,Trophozoite,1.0,620,446,652,476
id_vc19vccb93.jpg,NEG,1.0,0,0,0,0
id_b6ud0c4mw4.jpg,Trophozoite,1.0,2352,1781,2431,1913
id_lbilkqpgms.jpg,Trophozoite,1.0,571,1171,607,1207
id_o13q8yzl90.jpg,Trophozoite,1.0,1476,1460,1624,1586
id_k4ly4467l9.jpg,Trophozoite,1.0,256,894,291,919
id_qa70t0m4yc.jpg,Trophozoite,1.0,1852,2187,1919,2272
id_aviegh5t3l.jpg,NEG,1.0,0,0,0,0
id_bkc1sypwhe.jpg,Trophozoite,1.0,2864,3329,2964,3429
id_5wulvyfrzs.jpg,WBC,1.0,264,3683,486,3873
id_7n0g3j6gzk.jpg,WBC,1.0,543,1107,615,1169
id_by6e6shi2z.jpg,Trophozoite,1.0,236,987,268,1025
id_zg9jc73sf7.jpg,Trophozoite,1.0,301,443,337,481
id_du9knnffo5.jpg,Trophozoite,1.0,1585,2542,1680,2637
id_h1ok5iazab.jpg,Trophozoite,1.0,361,886,492,1006
id_8oi9oz3jlb.jpg,Trophozoite,1.0,405,759,449,801
id_hxh24buc7k.jpg,WBC,1.0,187,798,268,870
id_c6hmbeixdl.jpg,WBC,1.0,793,1519,869,1591
id_sqou1jbe9f.jpg,Trophozoite,1.0,441,462,475,498
id_le33k9f4ee.jpg,Trophozoite,1.0,1432,257,1530,361
id_sgmyn5n4x1.jpg,WBC,1.0,2013,3451,2219,3641
id_ctkvvkc84k.jpg,Trophozoite,1.0,189,1528,221,1564
id_fe3rxq4495.jpg,WBC,1.0,274,465,340,529
id_w8xnbd5rvm.jpg,Trophozoite,1.0,1765,470,1887,586
id_kthpieuqnz.jpg,Trophozoite,1.0,608,534,745,661
id_sqou1jbe9f.jpg,Trophozoite,1.0,511,1169,549,1199
id_by6e6shi2z.jpg,Trophozoite,1.0,700,437,734,479
id_wtp7vfwf0j.jpg,WBC,1.0,465,1228,531,1289
id_beb4eptdn4.jpg,Trophozoite,1.0,579,783,619,815
id_rdosm01ejg.jpg,WBC,1.0,265,1617,358,1681
id_zk5f24dvrh.jpg,WBC,1.0,289,747,336,813
id_i7nitsscaw.jpg,WBC,1.0,134,358,193,424
id_a4db2gg1w8.jpg,WBC,1.0,218,516,313,590
id_w19x86t1oj.jpg,Trophozoite,1.0,401,871,432,904
id_15rb0dgq66.jpg,Trophozoite,1.0,180,1434,224,1478
id_beb4eptdn4.jpg,Trophozoite,1.0,963,634,999,668
id_uhss5k1wwd.jpg,Trophozoite,1.0,2431,2489,2553,2568
id_taz7z5iuzk.jpg,WBC,1.0,603,658,643,702
id_jl93f5rtzc.jpg,Trophozoite,1.0,609,460,635,486
id_lbilkqpgms.jpg,WBC,1.0,216,812,303,918
id_5283833d2l.jpg,Trophozoite,1.0,2274,2613,2400,2744
id_8oi9oz3jlb.jpg,Trophozoite,1.0,155,246,191,280
id_iqbk27dlq8.jpg,WBC,1.0,70,1188,148,1269
id_rdosm01ejg.jpg,WBC,1.0,333,1553,397,1621
id_ur71jhcsy3.jpg,NEG,1.0,0,0,0,0
id_zdg96srigj.jpg,Trophozoite,1.0,611,1697,643,1727
id_x7nd051hom.jpg,Trophozoite,1.0,930,1637,1033,1748
id_bkc1sypwhe.jpg,Trophozoite,1.0,687,2209,782,2278
id_yi7mfeaqv4.jpg,Trophozoite,1.0,944,1192,978,1220
id_z0i61ad0tq.jpg,WBC,1.0,910,636,969,693
id_a36aomg01d.jpg,WBC,1.0,134,1273,198,1339
id_ilmjjeqpcy.jpg,Trophozoite,1.0,468,1647,575,1749
id_irns9qz3vn.jpg,WBC,1.0,146,416,208,475
id_ndhdv3wuvg.jpg,Trophozoite,1.0,269,1023,301,1061
id_yvg592a7a9.jpg,WBC,1.0,629,877,782,1088
id_15rb0dgq66.jpg,Trophozoite,1.0,473,1706,513,1742
id_6ysyw9fm6n.jpg,Trophozoite,1.0,2568,1168,2711,1268
id_ewzclodf3w.jpg,Trophozoite,1.0,1995,886,2115,1001
id_u1t3vfc35i.jpg,Trophozoite,1.0,1390,1268,1496,1358
id_15rb0dgq66.jpg,Trophozoite,1.0,503,412,531,444
id_k50besa0sa.jpg,Trophozoite,1.0,2303,2383,2383,2489
id_hxi5z1l5e7.jpg,Trophozoite,1.0,267,1241,301,1281
id_c36hkm2atp.jpg,WBC,1.0,138,1042,208,1099
id_ewzclodf3w.jpg,Trophozoite,1.0,109,3821,251,3941
id_nvkisesgjk.jpg,WBC,1.0,912,1184,974,1228
id_0vaw9rsiro.jpg,Trophozoite,1.0,2262,2027,2348,2130
id_kajz7043su.jpg,WBC,1.0,259,1110,335,1188
id_taz7z5iuzk.jpg,WBC,1.0,306,887,365,938
id_15rb0dgq66.jpg,Trophozoite,1.0,615,1241,653,1273
id_ezd6x40fd0.jpg,Trophozoite,1.0,528,439,562,475
id_yi7mfeaqv4.jpg,Trophozoite,1.0,793,600,837,636
id_yinirldwcz.jpg,Trophozoite,1.0,1771,1618,1902,1744
id_q18tfhfneh.jpg,WBC,1.0,951,569,1017,624
id_kyre63f2tm.jpg,Trophozoite,1.0,367,1573,434,1668
id_15rb0dgq66.jpg,Trophozoite,1.0,159,895,189,921
id_ndhdv3wuvg.jpg,Trophozoite,1.0,219,1029,264,1067
id_ilmjjeqpcy.jpg,Trophozoite,1.0,686,2441,803,2548
id_q18tfhfneh.jpg,WBC,1.0,511,1093,560,1152
id_6xbobn7zax.jpg,WBC,1.0,978,1122,1065,1217
id_jbjr0l6hyr.jpg,WBC,1.0,2061,3863,2246,4011
id_0vaw9rsiro.jpg,Trophozoite,1.0,1057,3638,1137,3718
id_taz7z5iuzk.jpg,WBC,1.0,929,615,993,679
id_6x0d145kam.jpg,Trophozoite,1.0,791,1061,874,1140
id_w8xnbd5rvm.jpg,Trophozoite,1.0,1226,2943,1332,3038
id_vukb9kjcto.jpg,Trophozoite,1.0,519,1183,581,1221
id_uhss5k1wwd.jpg,Trophozoite,1.0,2241,3662,2341,3762
id_z0i61ad0tq.jpg,Trophozoite,1.0,144,1197,174,1227
id_ch6r0g46fr.jpg,Trophozoite,1.0,2484,3498,2584,3572
id_0nm5i3vtg9.jpg,Trophozoite,1.0,683,1305,716,1332
id_ytq3slqkjm.jpg,Trophozoite,1.0,297,1301,337,1337
id_o0s626fwo8.jpg,WBC,1.0,174,439,219,498
id_zg9jc73sf7.jpg,WBC,1.0,679,634,747,689
id_dtffc5i3ry.jpg,WBC,1.0,202,1441,276,1515
id_t0e4eveyai.jpg,Trophozoite,1.0,2188,2293,2304,2409
id_6ujuefpy4m.jpg,WBC,1.0,238,636,293,693
id_021o79u9zs.jpg,WBC,1.0,82,598,147,665
id_z0i61ad0tq.jpg,Trophozoite,1.0,363,677,386,703
id_kajz7043su.jpg,Trophozoite,1.0,454,1074,486,1104
id_c36hkm2atp.jpg,WBC,1.0,405,844,464,897
id_qa70t0m4yc.jpg,Trophozoite,1.0,95,2251,162,2307
id_i7nitsscaw.jpg,Trophozoite,1.0,132,1714,172,1748
id_6sz7oo8vwz.jpg,Trophozoite,1.0,513,473,551,505
id_021o79u9zs.jpg,WBC,1.0,964,661,1048,749
id_021o79u9zs.jpg,WBC,1.0,331,1027,391,1094
id_z0i61ad0tq.jpg,Trophozoite,1.0,331,817,361,851
id_wmytvl7d4d.jpg,Trophozoite,1.0,132,3010,224,3096
id_8oi9oz3jlb.jpg,WBC,1.0,528,435,577,494
id_j8ri1iub1e.jpg,Trophozoite,1.0,1629,3231,1738,3340
id_dvhekvgy6v.jpg,WBC,1.0,190,2093,396,2289
id_unbxbat1t9.jpg,Trophozoite,1.0,70,1239,106,1264
id_gyoporclq9.jpg,WBC,1.0,325,1428,399,1492
id_by6e6shi2z.jpg,Trophozoite,1.0,261,1458,305,1490
id_yi7mfeaqv4.jpg,Trophozoite,1.0,734,1054,770,1088
id_ndhdv3wuvg.jpg,Trophozoite,1.0,132,1689,166,1715
id_ohdqwwlnpv.jpg,Trophozoite,1.0,1012,637,1054,688
id_sbp1ghow3b.jpg,NEG,1.0,0,0,0,0
id_5a622vw8c8.jpg,Trophozoite,1.0,683,3280,798,3384
id_zdg96srigj.jpg,Trophozoite,1.0,840,683,878,723
id_ndhdv3wuvg.jpg,Trophozoite,1.0,376,1500,404,1528
id_u0xldti3vu.jpg,NEG,1.0,0,0,0,0
id_fwvyb6l251.jpg,Trophozoite,1.0,668,1411,706,1449
id_087dra2apu.jpg,Trophozoite,1.0,1332,1998,1434,2095
id_n70defln6p.jpg,Trophozoite,1.0,2936,1252,3051,1367
id_0nm5i3vtg9.jpg,WBC,1.0,409,673,462,726
id_v2jm47dges.jpg,WBC,1.0,407,1328,464,1396
id_a0ovpr4cek.jpg,Trophozoite,1.0,2023,815,2132,935
id_c36hkm2atp.jpg,Trophozoite,1.0,711,1084,747,1122
id_kbanzvtryi.jpg,WBC,1.0,16,2320,222,2521
id_087dra2apu.jpg,Trophozoite,1.0,2019,2064,2111,2150
id_ctkvvkc84k.jpg,WBC,1.0,274,1010,348,1080
id_yxd1bn2bnt.jpg,Trophozoite,1.0,762,573,787,605
id_iqbk27dlq8.jpg,Trophozoite,1.0,420,637,445,667
id_pb2ggni8kd.jpg,WBC,1.0,70,1199,129,1271
id_jl93f5rtzc.jpg,WBC,1.0,446,437,512,505
id_a36aomg01d.jpg,Trophozoite,1.0,803,572,831,596
id_wtp7vfwf0j.jpg,WBC,1.0,596,488,670,564
id_i7nitsscaw.jpg,WBC,1.0,331,1636,395,1704
id_6rx338ywb8.jpg,WBC,1.0,346,382,424,450
id_yi7mfeaqv4.jpg,Trophozoite,1.0,342,842,382,887
id_m1twcayvuf.jpg,Trophozoite,1.0,476,1279,591,1410
id_uhss5k1wwd.jpg,WBC,1.0,2182,1596,2356,1755
id_kyre63f2tm.jpg,Trophozoite,1.0,1411,1923,1482,1979
id_i1a2tpzu7g.jpg,Trophozoite,1.0,564,957,609,989
id_nvkisesgjk.jpg,WBC,1.0,76,675,144,728
id_pb2ggni8kd.jpg,Trophozoite,1.0,705,1411,740,1442
id_6ujuefpy4m.jpg,WBC,1.0,393,1156,446,1207
id_ctkvvkc84k.jpg,Trophozoite,1.0,165,846,203,880
id_4wkzpeu6or.jpg,WBC,1.0,2700,2008,2896,2251
id_dtffc5i3ry.jpg,Trophozoite,1.0,413,554,448,585
id_ytq3slqkjm.jpg,Trophozoite,1.0,227,1260,269,1294
id_n70defln6p.jpg,Trophozoite,1.0,924,547,1028,667
id_7yurhvqp72.jpg,Trophozoite,1.0,183,864,215,896
id_t4ahof8989.jpg,WBC,1.0,2711,1422,2880,1628
id_6ujuefpy4m.jpg,WBC,1.0,583,1725,659,1787
id_q5zllac1n2.jpg,Trophozoite,1.0,2390,3569,2476,3655
id_ohdqwwlnpv.jpg,Trophozoite,1.0,532,1241,579,1277
id_15rb0dgq66.jpg,Trophozoite,1.0,838,354,870,388
id_ch6r0g46fr.jpg,WBC,1.0,861,3414,1051,3567
id_wtp7vfwf0j.jpg,WBC,1.0,439,201,522,288
id_87rt6lehbn.jpg,WBC,1.0,338,3276,571,3477
id_6xbobn7zax.jpg,WBC,1.0,900,1076,979,1154
id_zk5f24dvrh.jpg,WBC,1.0,253,197,321,271
id_gyoporclq9.jpg,Trophozoite,1.0,528,346,556,382
id_087dra2apu.jpg,Trophozoite,1.0,1403,519,1505,600
id_kbanzvtryi.jpg,WBC,1.0,159,370,344,597
id_unbxbat1t9.jpg,Trophozoite,1.0,904,1254,940,1288
id_kyre63f2tm.jpg,Trophozoite,1.0,2498,3503,2572,3577
id_sqou1jbe9f.jpg,Trophozoite,1.0,893,443,925,479
id_yzmpc6cgm1.jpg,WBC,1.0,1321,1089,1596,1311
id_qicgns95fp.jpg,Trophozoite,1.0,793,626,832,667
id_q18tfhfneh.jpg,WBC,1.0,972,515,1029,564
id_a4db2gg1w8.jpg,WBC,1.0,897,961,1052,1184
id_gyoporclq9.jpg,WBC,1.0,342,361,406,439
id_ajt9rpoq9n.jpg,NEG,1.0,0,0,0,0
id_qa70t0m4yc.jpg,Trophozoite,1.0,1884,3566,1965,3640
id_71g0u7vi3w.jpg,NEG,1.0,0,0,0,0
id_6qsvomc4yx.jpg,Trophozoite,1.0,340,689,366,717
id_yzmpc6cgm1.jpg,Trophozoite,1.0,1281,2429,1381,2515
id_m1twcayvuf.jpg,Trophozoite,1.0,2301,175,2432,317
id_0fdars2kkw.jpg,Trophozoite,1.0,738,596,772,641
id_qicgns95fp.jpg,Trophozoite,1.0,660,1480,707,1515
id_087dra2apu.jpg,Trophozoite,1.0,1185,1958,1287,2039
id_taz7z5iuzk.jpg,WBC,1.0,274,206,327,259
id_jbjr0l6hyr.jpg,Trophozoite,1.0,1062,2609,1154,2688
id_zdg96srigj.jpg,Trophozoite,1.0,838,1018,870,1048
id_qicgns95fp.jpg,Trophozoite,1.0,887,1145,928,1184
id_zbnnf2a6el.jpg,Trophozoite,1.0,342,1364,370,1392
id_5283833d2l.jpg,Trophozoite,1.0,2329,629,2438,771
id_zdg96srigj.jpg,WBC,1.0,991,690,1059,760
id_087dra2apu.jpg,Trophozoite,1.0,681,666,752,758
id_bwhpbnmo3g.jpg,Trophozoite,1.0,913,2170,1061,2339
id_6qsvomc4yx.jpg,Trophozoite,1.0,322,1169,352,1201
id_wy8p0eu51i.jpg,WBC,1.0,49,995,127,1069
id_wv8ze1pfbz.jpg,WBC,1.0,647,1699,725,1771
id_gadbj7riq2.jpg,NEG,1.0,0,0,0,0
id_jtsa3ltfpf.jpg,WBC,1.0,838,889,899,936
id_zdg96srigj.jpg,Trophozoite,1.0,259,354,289,386
id_unbxbat1t9.jpg,Trophozoite,1.0,681,883,711,913
id_08k6xrc2p8.jpg,NEG,1.0,0,0,0,0
id_auoihg3sqz.jpg,Trophozoite,1.0,286,1168,323,1197
id_bwd2w8i876.jpg,Trophozoite,1.0,492,1589,524,1615
id_5i9ydbo42z.jpg,Trophozoite,1.0,682,993,777,1099
id_l8j7x37xi4.jpg,NEG,1.0,0,0,0,0
id_6wzmt4zao6.jpg,Trophozoite,1.0,1369,1490,1501,1617
id_louj0gcf6l.jpg,Trophozoite,1.0,1744,1728,1866,1823
id_wtp7vfwf0j.jpg,Trophozoite,1.0,518,575,560,613
id_iiqfo1mbei.jpg,Trophozoite,1.0,468,1558,505,1595
id_nx12u001w3.jpg,Trophozoite,1.0,615,1241,651,1277
id_0fdars2kkw.jpg,Trophozoite,1.0,817,1127,857,1174
id_taz7z5iuzk.jpg,WBC,1.0,1016,1114,1077,1171
id_auoihg3sqz.jpg,Trophozoite,1.0,485,779,526,810
id_w8xnbd5rvm.jpg,Trophozoite,1.0,671,2933,756,3028
id_ao5l6zdnzr.jpg,WBC,1.0,1110,1675,1321,1886
id_kbanzvtryi.jpg,WBC,1.0,254,2658,481,2869
id_zg9jc73sf7.jpg,Trophozoite,1.0,288,1114,316,1146
id_kyre63f2tm.jpg,WBC,1.0,914,2605,1152,2816
id_ezd6x40fd0.jpg,Trophozoite,1.0,412,1744,456,1776
id_iqbk27dlq8.jpg,Trophozoite,1.0,760,1458,796,1492
id_6g52lmvz2y.jpg,WBC,1.0,660,1405,730,1467
id_qicgns95fp.jpg,Trophozoite,1.0,693,1241,728,1278
id_jbjr0l6hyr.jpg,WBC,1.0,1776,3102,1945,3271
id_yapyoj4bmf.jpg,Trophozoite,1.0,2013,2145,2108,2219
id_ao5l6zdnzr.jpg,Trophozoite,1.0,993,2806,1115,2933
id_x7nd051hom.jpg,Trophozoite,1.0,1768,2376,1855,2467
id_i7nitsscaw.jpg,WBC,1.0,4,479,53,541
id_6g52lmvz2y.jpg,WBC,1.0,571,1284,637,1369
id_gyoporclq9.jpg,WBC,1.0,272,522,331,590
id_wij48tbsif.jpg,Trophozoite,1.0,597,524,677,608
id_kajz7043su.jpg,WBC,1.0,530,844,608,925
id_pzudiec59w.jpg,NEG,1.0,0,0,0,0
id_15rb0dgq66.jpg,Trophozoite,1.0,380,297,405,327
id_ytq3slqkjm.jpg,Trophozoite,1.0,857,724,918,777
id_yzmpc6cgm1.jpg,Trophozoite,1.0,976,2595,1076,2675
id_zdg96srigj.jpg,Trophozoite,1.0,573,617,609,649
id_q18tfhfneh.jpg,WBC,1.0,371,715,441,770
id_ytq3slqkjm.jpg,Trophozoite,1.0,490,1010,530,1048
id_ch6r0g46fr.jpg,Trophozoite,1.0,227,1395,338,1517
id_zk5f24dvrh.jpg,WBC,1.0,895,1158,978,1236
id_j0zahs4ik5.jpg,Trophozoite,1.0,333,509,362,538
id_ndhdv3wuvg.jpg,Trophozoite,1.0,221,1156,253,1188
id_0vaw9rsiro.jpg,Trophozoite,1.0,1376,777,1450,868
id_z0i61ad0tq.jpg,Trophozoite,1.0,666,475,698,511
id_5i9ydbo42z.jpg,WBC,1.0,951,2595,1184,2833
id_bwhpbnmo3g.jpg,Trophozoite,1.0,1039,1367,1159,1498
id_472rnl7yp5.jpg,Trophozoite,1.0,1503,1891,1618,2017
id_oxusm6wel3.jpg,Trophozoite,1.0,1844,1268,1955,1337
id_0vaw9rsiro.jpg,Trophozoite,1.0,1987,2661,2084,2741
id_6ujuefpy4m.jpg,Trophozoite,1.0,482,492,512,524
id_0fdars2kkw.jpg,Trophozoite,1.0,774,1209,812,1239
id_w8xnbd5rvm.jpg,Trophozoite,1.0,534,1311,634,1401
id_bkc1sypwhe.jpg,Trophozoite,1.0,1115,3202,1189,3297
id_ilmjjeqpcy.jpg,Trophozoite,1.0,1865,3266,1955,3377
id_i7nitsscaw.jpg,WBC,1.0,397,554,454,622
id_du9knnffo5.jpg,Trophozoite,1.0,1274,2489,1390,2648
id_ndhdv3wuvg.jpg,Trophozoite,1.0,528,280,560,316
id_q18tfhfneh.jpg,WBC,1.0,365,1680,441,1733
id_6rx338ywb8.jpg,Trophozoite,1.0,157,1217,200,1246
id_ilmjjeqpcy.jpg,Trophozoite,1.0,708,2447,803,2542
id_i7nitsscaw.jpg,WBC,1.0,373,465,434,520
id_4wkzpeu6or.jpg,Trophozoite,1.0,2029,439,2129,539
id_15rb0dgq66.jpg,Trophozoite,1.0,742,1271,776,1307
id_wuxm97h01u.jpg,Trophozoite,1.0,1552,1060,1683,1191
id_wy8p0eu51i.jpg,WBC,1.0,148,1606,235,1685
id_087dra2apu.jpg,Trophozoite,1.0,712,92,824,184
id_k4ly4467l9.jpg,WBC,1.0,921,736,995,808
id_fwvyb6l251.jpg,Trophozoite,1.0,134,1296,174,1328
id_jrppxrh1it.jpg,WBC,1.0,303,269,382,335
id_unbxbat1t9.jpg,WBC,1.0,838,1118,902,1180
id_021o79u9zs.jpg,WBC,1.0,50,542,112,600
id_1zdxw0y038.jpg,Trophozoite,1.0,424,1190,454,1215
id_beb4eptdn4.jpg,Trophozoite,1.0,185,1496,225,1528
id_jtsa3ltfpf.jpg,Trophozoite,1.0,838,940,878,974
id_q18tfhfneh.jpg,WBC,1.0,263,798,308,862
id_zk5f24dvrh.jpg,WBC,1.0,297,986,386,1052
id_4fq8jiwxl0.jpg,Trophozoite,1.0,1992,3319,2129,3430
id_e20xnaq5qn.jpg,Trophozoite,1.0,289,545,333,585
id_z0i61ad0tq.jpg,Trophozoite,1.0,79,437,109,465
id_by6e6shi2z.jpg,WBC,1.0,68,1542,123,1612
id_4svm2mbojb.jpg,Trophozoite,1.0,2088,3887,2197,4002
id_ewzclodf3w.jpg,Trophozoite,1.0,995,3766,1115,3881
id_qicgns95fp.jpg,Trophozoite,1.0,493,736,526,767
id_q18tfhfneh.jpg,WBC,1.0,180,1570,267,1638
id_4svm2mbojb.jpg,Trophozoite,1.0,1777,1224,1886,1339
id_fe3rxq4495.jpg,WBC,1.0,467,1345,541,1419
id_jiezf5gtsi.jpg,Trophozoite,1.0,1316,3630,1438,3741
id_6ujuefpy4m.jpg,Trophozoite,1.0,1012,813,1038,841
id_ilmjjeqpcy.jpg,Trophozoite,1.0,296,724,407,819
id_imaqmpfpit.jpg,Trophozoite,1.0,935,2526,1061,2652
id_fe3rxq4495.jpg,WBC,1.0,168,323,249,378
id_yzmpc6cgm1.jpg,Trophozoite,1.0,2469,3710,2582,3810
id_hxi5z1l5e7.jpg,WBC,1.0,348,1685,437,1781
id_ewl7d6bz3w.jpg,Trophozoite,1.0,645,1432,745,1543
id_qk46xf80l5.jpg,WBC,1.0,170,1146,231,1205
id_zdg96srigj.jpg,Trophozoite,1.0,505,1332,537,1364
id_e20xnaq5qn.jpg,WBC,1.0,942,1116,1003,1188
id_hmd5mr6xz8.jpg,WBC,1.0,1168,2267,1427,2484
id_xmq3awiu9f.jpg,Trophozoite,1.0,924,2105,1039,2242
id_ch6r0g46fr.jpg,Trophozoite,1.0,222,3076,333,3192
id_ndhdv3wuvg.jpg,Trophozoite,1.0,337,602,377,642
id_bkc1sypwhe.jpg,Trophozoite,1.0,1432,3033,1543,3155
id_by6e6shi2z.jpg,Trophozoite,1.0,242,1107,286,1141
id_kbanzvtryi.jpg,Trophozoite,1.0,1324,3750,1416,3855
id_qa70t0m4yc.jpg,Trophozoite,1.0,1884,3789,1976,3874
